login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
0,0,0,6,3578,22,117,0,Medium
12,0,1,7,3396,40,294,0,High
19,1,1,5,4238,24,203,0,High
23,0,0,2,1996,26,247,0,Medium
23,0,0,1,223,59,135,0,Low
4,1,1,0,2529,13,286,1,High
8,1,1,4,542,31,66,1,High
19,1,1,3,3546,34,72,1,High
23,1,0,3,3049,11,271,0,High
22,0,0,2,4726,24,284,0,Medium
11,1,0,1,3906,33,251,1,High
22,1,1,7,4775,39,190,0,High
13,1,0,8,3582,55,209,1,High
1,1,1,4,547,38,124,0,High
3,1,0,5,3903,3,129,0,High
21,0,0,4,2920,30,10,0,Medium
7,1,0,0,3567,20,218,1,Medium
6,0,0,0,1204,27,162,1,Medium
10,1,1,4,621,27,123,0,Medium
22,1,1,6,2294,12,136,1,High
11,1,0,2,2764,18,228,0,Medium
13,0,1,3,2885,54,45,0,High
9,1,1,4,3346,45,99,0,High
14,0,1,7,3455,1,299,1,High
12,1,1,7,4655,55,105,0,High
13,1,0,3,3,29,84,0,Medium
14,0,1,4,652,44,44,0,Medium
6,0,1,1,2171,27,88,0,Medium
11,1,1,0,3283,41,300,0,High
18,1,1,5,4979,18,56,1,High
14,0,1,2,3850,39,218,0,High
0,0,0,3,2659,43,9,1,High
0,0,0,6,4380,19,98,1,Medium
8,1,1,5,1847,29,85,1,High
13,0,0,2,3850,12,148,0,Low
21,0,0,0,2577,37,231,1,Medium
15,1,1,0,3599,45,117,0,High
4,1,1,1,1127,15,118,1,High
6,0,0,8,4512,0,26,1,Medium
16,1,0,7,2585,13,130,0,Medium
19,1,0,0,241,23,59,0,Low
17,1,0,4,741,56,229,0,Medium
11,0,1,8,4620,13,144,0,Medium
10,1,0,8,2147,60,219,1,High
13,0,0,7,4126,32,192,0,High
20,1,0,4,1105,8,290,1,High
20,0,0,3,2094,13,152,1,Medium
7,1,0,2,737,54,227,0,Medium
18,0,0,0,3670,1,176,1,Medium
14,0,0,1,3770,60,282,1,Medium
23,1,1,3,536,12,233,1,High
4,0,1,5,1461,9,177,0,High
21,1,1,6,3167,34,24,1,High
11,1,1,7,2421,9,154,1,High
19,1,1,4,2177,25,246,0,High
23,0,0,7,2179,7,92,0,Medium
2,1,0,2,4198,60,177,0,High
7,0,0,8,1596,37,62,1,High
16,1,1,4,2561,15,98,1,High
14,1,1,3,4643,5,249,1,High
9,1,0,3,98,17,231,1,Medium
10,0,1,4,2792,24,71,0,Medium
12,0,0,3,3480,47,291,0,High
1,1,0,1,4385,4,127,1,Medium
20,0,1,4,2206,34,117,0,High
15,0,0,5,834,4,63,1,Low
11,0,0,5,3575,53,113,1,High
3,1,1,7,3143,56,103,0,High
2,1,0,6,79,3,201,1,Medium
15,0,1,2,1255,6,108,0,Medium
21,1,0,1,3948,10,29,1,Medium
5,0,1,6,3688,44,177,0,High
12,0,1,4,4765,27,182,1,High
6,0,1,6,1846,37,191,0,High
8,1,1,7,3625,24,100,0,High
0,0,1,3,1009,34,26,1,High
5,1,1,2,3406,33,244,0,High
11,1,0,0,2915,41,137,1,High
1,0,1,8,4479,14,232,1,High
23,1,1,7,2425,48,52,0,High
17,1,1,3,3676,35,272,0,High
17,1,1,3,2117,43,35,0,High
9,1,1,6,439,27,244,1,High
12,0,0,1,524,59,84,0,Low
1,0,1,5,2906,25,47,0,High
10,1,1,7,2654,31,273,0,High
18,1,0,2,4716,39,57,0,Medium
13,0,0,6,305,32,28,1,Medium
10,1,1,6,4498,43,56,0,High
0,0,1,4,4677,55,75,0,High
5,0,1,1,3604,10,51,1,Medium
9,1,0,6,1208,19,199,0,High
4,1,0,0,3189,8,43,1,Medium
10,0,0,6,2913,2,22,0,Medium
4,1,0,5,3769,59,147,0,High
2,0,0,0,2,31,64,1,Medium
20,0,1,1,1534,15,40,0,Medium
19,1,1,0,282,22,55,1,Medium
16,1,1,5,3323,33,231,0,High
12,1,0,8,3220,52,238,1,High
2,1,1,0,413,32,24,1,High
7,0,0,8,2653,36,109,0,Medium
23,0,1,8,424,21,87,0,Medium
16,0,0,7,1272,26,258,0,Medium
0,0,1,8,1139,16,17,1,High
21,1,0,6,875,45,194,1,High
17,1,1,2,3673,19,227,1,High
3,1,1,2,260,55,248,1,High
0,0,0,6,2291,60,32,1,High
0,0,0,7,4959,54,104,1,High
5,0,1,3,445,36,173,0,Medium
15,0,1,0,1507,7,175,0,Medium
10,1,0,8,1751,36,284,0,High
15,1,0,5,3834,34,187,1,High
11,1,0,6,3218,11,168,0,Medium
17,0,1,7,2012,4,67,0,Medium
13,0,1,3,1616,34,295,0,High
16,1,1,1,2170,1,164,1,High
0,0,1,5,3443,49,204,1,High
12,1,0,8,2938,33,49,1,High
7,1,1,3,2606,4,284,1,High
6,1,0,0,1048,47,243,1,High
8,0,0,2,3218,46,67,0,Medium
3,0,1,1,2947,25,198,0,Medium
21,1,0,8,4148,53,25,1,High
2,0,0,2,1245,60,18,0,Medium
11,1,1,0,1666,13,181,1,High
11,0,0,2,1650,7,263,0,Medium
0,0,0,8,900,49,22,0,Medium
13,0,1,7,4765,47,205,0,High
13,0,0,1,1506,51,225,1,Medium
1,0,0,5,1677,34,125,0,High
11,1,0,1,2478,40,172,0,Medium
1,0,0,5,4431,43,72,1,High
10,1,0,6,495,23,204,1,Medium
11,1,0,1,4658,6,126,1,Medium
23,1,0,7,1777,25,169,0,Medium
13,1,0,1,1273,12,240,1,Medium
12,1,1,1,2315,14,280,1,High
8,1,1,4,199,40,287,1,High
4,0,0,8,1339,53,102,0,High
11,0,0,1,3233,27,86,0,Low
19,0,0,4,1376,6,100,1,Medium
21,0,1,8,2955,18,251,1,High
16,0,0,5,1336,7,74,1,Medium
4,0,1,1,3938,11,207,1,High
23,0,0,3,2492,51,158,1,High
15,1,1,3,3858,49,170,0,High
5,0,0,1,322,1,167,0,Low
6,1,1,6,3896,44,195,1,High
22,0,1,7,1834,54,163,0,High
12,1,0,5,4132,14,162,1,High
12,0,1,2,3189,13,234,0,Medium
10,1,1,1,4348,16,238,1,High
9,1,0,2,1983,11,254,0,Medium
22,0,1,8,2539,24,231,1,High
11,0,0,2,1,29,52,0,Low
15,0,0,2,2172,51,295,1,Medium
2,1,0,2,1144,42,246,0,High
5,1,0,5,2636,24,148,1,High
17,1,1,2,3336,10,205,0,High
19,0,1,1,4456,46,198,1,High
14,1,1,2,865,23,111,1,Medium
21,0,0,6,2273,34,47,1,High
15,1,1,6,2017,24,137,0,High
20,0,0,2,2453,57,242,1,Medium
13,0,1,8,4415,0,86,0,Medium
19,0,1,7,1396,42,141,0,High
11,0,1,0,1308,58,94,0,Medium
10,1,0,6,4047,39,29,0,High
3,1,1,5,3526,41,192,0,High
18,0,1,2,996,26,201,1,Medium
15,0,0,2,1865,52,23,1,Medium
21,1,0,5,913,42,227,1,High
14,1,1,7,44,53,200,1,High
10,1,0,5,917,47,37,0,Medium
11,1,1,2,3152,56,230,0,High
23,0,1,2,2670,27,21,1,Medium
3,1,0,4,699,0,157,0,Medium
22,0,0,5,3891,5,121,1,Medium
2,1,1,4,1244,23,293,1,High
4,0,1,3,186,9,99,1,Medium
15,1,1,6,1223,23,81,1,High
17,0,1,4,4083,44,37,0,High
17,0,0,0,4016,29,61,0,Low
23,1,0,4,2459,44,293,0,High
14,1,0,2,1229,1,284,0,Medium
14,0,0,4,69,14,98,0,Low
15,0,0,1,4148,16,121,1,Medium
10,1,1,3,1617,30,289,0,High
18,1,1,0,2137,59,21,0,High
20,0,0,7,3958,38,205,0,High
1,1,1,6,4350,27,215,1,High
0,0,0,8,3538,26,136,1,Medium
10,0,1,6,1447,6,110,0,Medium
12,1,0,3,4305,49,267,1,High
7,1,1,4,2865,60,182,0,High
15,1,1,7,2316,0,148,0,High
2,1,0,2,2825,46,23,0,High
21,1,0,3,1601,26,226,0,High
16,0,0,3,2033,26,285,0,Medium
16,1,1,7,1911,30,158,1,High
7,1,0,2,2635,55,291,0,High
4,0,0,3,3221,6,37,0,Medium
21,0,0,1,1828,41,291,1,Medium
15,0,0,2,4148,1,69,1,Medium
17,1,0,2,3469,37,229,1,High
4,1,1,8,1625,57,132,1,High
2,1,1,3,180,42,155,1,High
16,1,1,0,2759,15,266,1,High
19,0,1,6,3626,35,37,1,High
11,1,1,7,3144,29,260,1,High
22,1,0,8,347,13,245,1,Medium
11,1,0,2,3616,20,229,1,Medium
3,1,1,4,4340,60,277,1,High
5,0,0,2,3307,30,209,1,Medium
12,0,1,4,1864,58,90,0,High
16,1,0,6,2573,23,258,1,High
13,0,1,1,853,46,111,0,Medium
17,1,0,4,29,28,49,1,Medium
7,0,1,5,2146,32,72,0,High
17,1,1,5,3482,59,210,0,High
22,0,1,1,2029,48,285,1,High
16,0,1,1,4669,39,176,0,Medium
1,0,1,2,2221,6,22,1,Medium
1,1,0,4,1069,1,22,0,High
14,0,0,3,2469,25,88,0,Medium
10,0,0,8,3869,52,205,0,High
1,1,0,0,2184,22,11,1,Medium
15,0,0,2,1694,58,175,1,Medium
2,1,1,0,695,55,68,0,Medium
23,0,1,4,3366,51,216,0,High
10,1,1,3,4508,58,160,1,High
10,1,1,5,3894,57,251,0,High
10,1,1,5,4503,13,185,1,High
22,1,0,6,1881,31,280,1,High
5,1,0,0,899,11,177,0,Low
15,1,1,5,4800,13,283,1,High
0,0,0,6,1808,52,276,0,High
7,0,1,8,2043,53,217,1,High
6,1,0,4,2168,37,141,0,High
19,1,1,8,3344,28,29,0,High
12,0,1,0,4384,37,42,1,High
16,1,0,4,3538,0,149,0,Medium
15,1,0,8,3996,59,125,0,High
1,0,1,1,4812,48,76,0,High
4,0,1,8,1736,13,103,0,High
6,1,1,5,1784,11,275,1,High
17,0,0,6,786,14,178,1,Low
14,1,1,8,2552,45,45,0,High
21,0,1,7,1076,15,123,1,High
13,1,0,4,1048,32,204,0,High
11,0,0,6,4222,60,50,0,Medium
17,0,0,6,3181,31,214,0,High
8,0,1,1,1047,4,133,1,Medium
3,1,1,0,1194,14,232,0,High
8,1,0,4,2553,54,221,0,High
0,0,0,8,559,36,190,1,Medium
18,0,0,7,2959,12,205,1,Medium
2,0,1,4,1337,41,165,1,High
21,0,1,7,562,28,216,0,Medium
14,1,1,3,1844,26,230,1,High
11,1,1,4,1591,6,227,0,High
5,1,0,1,3048,18,105,0,Medium
9,1,0,1,4358,50,203,1,High
15,0,1,2,3021,8,141,0,Medium
22,1,1,7,4657,55,156,1,High
5,1,1,7,3150,59,31,0,High
0,0,0,1,3215,57,71,0,Medium
15,0,1,5,4619,48,47,0,High
16,1,0,8,828,15,295,0,Medium
9,0,1,4,1795,48,243,0,High
16,1,0,6,4816,16,271,0,High
21,0,0,8,2952,51,139,1,High
5,1,1,8,4550,46,219,0,High
5,1,1,6,2895,42,95,0,High
0,0,0,8,1541,20,79,0,Medium
2,0,1,4,3466,2,171,1,High
22,0,0,1,1048,8,84,0,Low
13,0,1,4,2515,48,183,1,High
2,1,1,6,4494,7,172,1,High
18,1,1,7,380,9,85,0,Medium
3,1,0,3,1144,39,25,0,High
6,1,0,3,411,40,223,0,Medium
2,1,0,8,3382,5,118,1,High
3,1,0,5,1234,15,157,0,High
6,1,1,1,2023,7,108,0,Medium
22,1,0,8,3065,20,252,0,High
3,1,1,4,4116,50,22,0,High
8,1,1,3,2815,12,163,1,High
10,0,1,3,2291,9,87,1,High
14,0,1,6,510,9,181,1,Medium
5,0,0,7,1972,37,126,0,Medium
19,1,0,6,1059,10,8,0,Medium
16,0,1,3,295,49,33,0,Medium
2,0,1,7,3431,12,297,0,High
8,1,0,3,2528,39,147,1,High
0,0,0,2,2876,31,160,1,Medium
3,0,0,0,773,19,8,1,Low
16,0,1,2,4064,26,194,0,Medium
17,1,0,3,3293,57,290,0,High
16,1,1,1,3431,35,268,1,High
5,1,1,4,2649,55,236,1,High
15,1,1,3,4631,43,289,0,High
13,1,1,2,419,1,91,1,Medium
5,0,0,7,3861,51,136,1,High
17,1,1,0,3475,53,180,0,High
13,1,0,6,2578,29,225,1,High
18,1,0,3,4017,35,204,1,High
17,1,0,7,4184,17,96,0,Medium
7,0,0,7,2669,9,240,1,Medium
17,0,1,7,4831,7,299,1,High
6,1,1,7,4157,51,207,0,High
10,1,0,5,4714,8,142,1,High
12,0,1,5,1303,48,277,0,High
5,1,1,6,159,12,117,1,Medium
22,0,0,0,2541,11,43,0,Low
21,1,1,2,4890,40,291,1,High
20,0,0,3,2370,20,37,0,Medium
9,0,0,2,197,29,111,1,Low
17,0,0,2,1123,46,6,1,Medium
20,1,1,8,2606,9,108,1,High
8,1,1,0,3665,45,226,1,High
2,1,0,1,4321,27,149,1,Medium
18,1,0,0,3129,5,107,1,Medium
16,1,0,2,37,9,173,0,Low
2,0,0,4,2005,49,165,1,High
14,1,1,1,267,34,158,0,Medium
7,0,0,0,600,16,225,0,Low
9,0,1,7,981,60,256,1,High
9,0,1,8,3386,48,134,0,High
1,1,0,8,385,20,103,1,Medium
10,0,1,5,3478,24,37,0,Medium
1,1,1,0,598,13,31,1,Medium
10,0,0,2,1980,44,130,0,Medium
13,1,1,3,481,27,82,1,Medium
3,1,1,4,4695,50,81,0,High
3,1,0,6,2501,43,229,1,High
16,0,1,0,2871,18,224,1,Medium
11,0,1,5,350,60,50,1,Medium
15,0,0,8,3499,9,219,0,Medium
3,0,1,3,1106,5,171,0,High
20,0,0,2,688,23,173,1,Low
3,1,0,3,310,46,74,1,High
12,1,0,2,3560,21,66,1,Medium
16,0,0,5,1576,20,92,0,Medium
0,1,0,7,2191,20,234,0,High
11,1,0,4,1154,9,79,0,Medium
1,0,0,8,4343,28,269,0,Medium
21,1,1,0,1232,33,237,0,High
17,1,1,5,4460,58,256,1,High
6,1,0,1,1069,53,198,1,High
9,0,0,4,651,28,44,0,Low
23,0,1,6,119,42,81,1,Medium
19,0,0,5,3677,51,10,0,Medium
18,1,0,3,4986,43,45,1,High
23,0,0,8,1134,52,280,1,High
2,1,1,8,854,19,223,0,High
2,0,0,3,4465,52,193,1,High
23,1,0,6,2512,52,258,0,High
12,1,1,0,1900,54,258,0,High
19,0,1,7,1214,19,25,1,High
3,1,0,7,764,20,118,0,Medium
4,1,0,0,4305,21,44,1,Medium
17,1,0,3,4083,29,152,0,Medium
19,1,1,0,1944,14,230,1,High
10,1,1,5,2764,0,47,1,High
4,1,1,7,1058,19,5,1,High
9,0,0,8,3537,6,279,1,Medium
23,0,1,1,4358,13,99,1,Medium
17,0,1,6,2538,10,102,1,High
9,1,1,7,3870,29,19,0,High
10,0,1,1,2440,23,198,1,Medium
9,0,1,3,2240,50,92,0,High
12,1,0,5,2809,55,79,0,High
22,0,1,8,4769,45,93,1,High
9,1,1,5,391,41,34,0,High
23,1,1,0,3227,31,216,1,High
3,1,0,1,3589,22,18,0,Medium
17,1,0,7,3714,26,16,0,Medium
4,0,0,2,955,15,100,1,Low
14,1,0,6,2088,6,156,0,Medium
9,0,1,1,3544,26,128,1,Medium
20,1,1,1,4733,6,71,0,Medium
21,1,0,1,4102,42,296,1,High
23,1,1,6,379,14,17,1,Medium
7,0,0,7,906,19,152,1,Low
2,1,1,0,1607,58,33,1,High
1,1,1,0,4858,46,78,1,High
11,1,0,8,1586,0,7,1,High
17,1,0,2,4203,31,120,0,Medium
10,0,0,2,1437,50,55,1,Medium
14,0,0,6,2283,27,113,0,Medium
21,1,0,5,2552,35,244,0,High
5,1,0,5,3695,37,215,1,High
22,0,0,6,4695,45,226,1,High
1,1,0,2,3484,17,5,1,Medium
21,1,0,7,3686,28,287,1,High
14,0,1,4,3726,40,74,1,High
4,1,0,5,252,18,178,1,Medium
16,0,0,6,542,7,176,1,Low
23,1,1,6,2943,23,269,1,High
20,1,0,5,744,29,20,0,Medium
11,0,1,5,993,57,31,1,Medium
9,1,1,6,3022,2,148,1,High
11,0,1,0,3058,34,197,1,High
5,0,1,0,2626,32,143,0,Medium
20,0,1,4,2972,35,299,1,High
0,1,1,0,2338,10,290,0,High
5,1,0,1,3230,3,57,0,Medium
14,0,0,1,2457,38,147,1,Medium
14,1,1,8,3399,16,222,1,High
5,1,1,2,4663,33,107,1,High
21,1,1,0,1826,36,189,0,High
21,1,0,8,88,16,88,0,Medium
12,0,1,6,3390,21,140,1,High
8,1,1,2,3794,23,138,1,High
14,0,0,7,4423,9,54,0,Medium
6,1,0,6,2500,22,52,1,High
15,1,1,3,1097,43,128,0,High
0,1,1,2,4453,56,42,0,High
4,0,0,0,3529,19,37,1,Medium
23,0,0,8,3693,46,20,0,Medium
23,0,1,4,1508,55,258,0,High
11,1,1,4,3636,15,30,1,High
2,0,0,2,4390,52,21,0,Medium
10,0,1,1,2062,58,121,0,Medium
6,1,0,3,2620,32,108,1,High
17,0,1,0,1266,19,92,1,Medium
5,1,0,5,2067,19,5,1,High
5,0,0,5,2052,49,63,0,Medium
21,1,1,7,2483,23,78,0,High
13,0,0,5,1500,17,253,0,Medium
7,1,0,3,4058,18,133,1,High
12,0,0,5,679,60,49,1,Medium
18,1,0,5,3678,11,67,1,High
22,0,0,3,2589,47,87,1,High
10,0,0,8,1089,26,290,0,Medium
14,0,1,1,4276,45,208,1,High
14,1,1,1,10,1,37,1,Medium
15,0,0,1,2134,1,176,0,Low
6,1,0,3,3993,37,95,1,High
8,0,0,2,463,30,282,0,Low
23,0,1,0,4287,24,211,0,Medium
12,1,1,8,4958,53,143,1,High
19,0,0,6,4674,7,74,1,Medium
6,1,0,6,1354,50,272,1,High
22,0,0,6,1587,1,122,0,Medium
20,0,0,2,1023,31,41,0,Medium
3,1,0,7,244,30,243,0,Medium
2,0,1,4,1314,2,37,0,High
23,1,1,3,4177,51,256,0,High
14,1,0,1,3879,16,100,1,Medium
8,1,0,1,3299,40,40,1,High
11,0,0,5,1040,44,178,0,Medium
17,0,1,7,112,5,80,0,Medium
15,1,1,1,2449,28,52,1,High
9,1,1,0,1300,17,42,0,Medium
15,0,1,1,2557,5,71,1,Medium
6,1,0,6,2821,9,88,1,High
7,0,1,1,598,37,45,0,Medium
21,1,0,4,783,41,67,1,Medium
1,0,1,2,3700,9,300,1,High
14,1,0,3,3082,37,149,1,High
7,1,0,0,3875,49,265,1,High
9,0,1,6,3998,30,189,1,High
5,0,0,2,4719,50,260,1,Medium
1,1,1,2,833,42,248,0,High
8,0,0,1,948,40,13,1,Low
16,1,1,4,3956,12,236,0,High
22,1,0,0,4430,14,223,1,Medium
8,0,0,0,535,56,256,0,Low
18,0,0,5,1625,60,224,1,High
8,0,0,3,1374,59,249,1,High
2,0,0,5,2393,42,269,0,High
5,0,0,5,2571,14,163,0,Medium
1,0,0,3,3061,42,27,1,High
11,1,1,2,1823,59,288,0,High
23,0,1,8,1885,15,193,1,High
1,1,1,2,732,4,113,1,Medium
9,0,0,1,2268,45,189,1,Medium
7,1,1,7,913,2,119,0,Medium
16,0,0,4,4383,36,79,1,High
12,1,0,0,876,22,275,1,Medium
14,1,0,5,2155,36,128,0,High
21,0,1,7,472,7,94,1,Medium
21,0,0,5,1519,14,221,0,Medium
23,0,1,7,4228,4,124,0,Medium
5,1,1,6,4532,31,92,0,High
10,1,1,6,622,6,137,1,Medium
22,1,1,4,3798,32,161,1,High
7,1,1,4,142,29,243,0,Medium
10,0,1,0,4335,10,186,0,Medium
5,1,0,6,2376,58,195,1,High
12,1,0,7,2364,6,124,0,Medium
14,0,0,2,1422,47,171,1,Medium
5,0,0,6,840,16,170,0,Low
12,1,1,1,3018,56,206,0,High
1,0,1,7,513,34,154,1,High
22,1,0,1,2280,27,194,0,Medium
1,1,1,0,3222,36,154,1,High
3,0,0,8,1401,27,237,1,High
1,1,1,7,2955,40,217,1,High
14,0,1,6,3250,44,105,0,High
22,1,1,2,1789,45,17,0,High
4,1,0,4,1310,29,272,0,High
4,0,0,8,4412,14,36,1,Medium
6,1,1,4,348,15,110,1,Medium
7,0,1,1,293,9,221,1,Medium
18,1,1,8,3367,53,50,0,High
20,1,1,7,69,26,5,1,Medium
3,1,0,6,334,33,213,0,High
10,1,1,8,2436,25,138,0,High
11,1,0,6,2778,7,11,0,Medium
13,0,0,6,2679,28,131,1,Medium
22,0,1,3,3347,57,80,0,High
11,0,0,4,442,32,186,1,Medium
9,0,1,2,3459,5,10,0,Medium
7,1,1,0,567,45,209,1,High
7,1,1,4,3572,10,72,1,High
11,0,1,4,48,17,63,0,Medium
22,1,0,7,215,49,21,0,Medium
17,0,0,6,4851,55,72,0,Medium
5,0,1,6,1094,18,290,1,High
0,1,1,4,1074,36,133,1,High
8,1,1,1,3599,9,290,1,High
4,1,0,2,1625,44,84,0,High
12,0,0,2,408,45,94,0,Low
11,1,0,4,2710,37,283,1,High
13,1,0,0,4997,28,186,0,Medium
22,1,0,1,3983,14,249,0,Medium
1,0,0,3,2680,32,163,1,High
3,0,0,6,4244,48,151,1,High
22,1,1,0,1713,46,111,1,High
5,1,0,2,2822,55,254,0,High
20,1,0,1,4888,28,154,1,Medium
13,1,1,1,4759,3,177,1,High
18,0,0,2,2212,16,63,0,Low
4,0,0,3,1927,20,16,1,Medium
1,1,1,4,2628,48,240,1,High
23,1,0,2,4681,25,190,0,Medium
10,0,0,6,1510,17,81,1,Medium
22,1,0,3,3319,55,47,0,High
23,0,1,6,2219,8,47,1,High
6,0,0,5,1600,16,219,0,Medium
4,1,1,0,921,3,24,0,Medium
7,1,1,7,2847,12,187,1,High
7,1,0,2,2300,0,83,0,Medium
8,1,0,3,2530,10,139,1,High
2,0,1,3,203,21,300,1,Medium
3,0,1,7,3158,52,87,0,High
14,1,1,1,3112,44,32,0,High
23,1,0,4,3836,10,154,1,High
8,1,0,8,66,26,238,1,Medium
11,1,1,1,4948,36,158,1,High
12,1,0,5,3919,60,99,0,High
8,1,1,0,1028,50,50,1,High
1,1,0,3,572,32,113,0,Medium
10,1,1,3,4799,9,174,1,High
4,1,0,5,1748,46,183,0,High
4,1,1,2,2095,1,294,0,High
15,1,1,3,75,31,219,1,High
11,0,0,7,129,31,272,1,Medium
3,1,0,3,1789,4,148,0,High
9,1,1,5,674,42,287,0,High
0,1,0,1,2934,60,255,0,High
2,0,1,4,121,25,270,0,Medium
18,0,1,5,4135,47,296,1,High
20,1,1,4,1524,1,173,0,High
5,1,1,0,2702,43,10,1,High
15,0,1,3,1491,60,168,0,High
4,0,0,1,2599,49,105,1,Medium
1,0,1,6,2429,11,11,0,High
6,1,0,2,2477,49,153,0,Medium
14,1,1,2,3309,49,69,1,High
14,0,0,1,3585,22,246,0,Medium
18,0,1,0,26,1,38,0,Low
20,1,0,3,1329,32,101,0,High
12,1,0,8,3240,51,136,0,High
3,1,0,7,2954,16,31,1,High
0,0,0,1,3916,20,8,1,Medium
16,1,0,8,4977,36,177,1,High
19,1,0,6,2900,50,262,1,High
7,1,0,5,2970,49,162,0,High
0,1,0,7,4268,44,59,0,High
6,0,1,8,59,25,281,0,Medium
13,0,0,8,3844,54,16,0,Medium
3,1,0,7,2913,22,161,0,High
20,0,0,5,108,40,129,0,Medium
5,1,1,3,2023,9,141,1,High
0,1,0,0,2636,4,276,1,High
11,1,1,0,4380,42,250,1,High
23,0,1,0,4468,6,113,1,Medium
6,1,0,7,413,56,13,1,Medium
2,0,0,7,4448,59,82,0,High
6,1,0,7,1384,34,58,1,High
1,0,0,4,869,13,130,0,Low
5,0,0,4,733,41,81,0,Medium
13,0,1,3,3191,17,179,1,High
11,1,1,8,1097,45,173,0,High
6,0,0,6,3125,37,42,1,High
17,0,1,5,4251,56,14,1,High
9,0,0,0,1429,56,67,0,Medium
8,1,0,8,2049,57,273,0,High
21,1,0,4,3477,5,107,1,High
4,0,1,3,1604,5,16,0,High
12,1,0,3,4403,56,114,0,High
9,0,0,1,2780,18,155,0,Low
7,0,0,4,3147,27,194,0,Medium
7,1,0,3,4543,23,277,0,High
19,1,1,6,2980,19,95,1,High
4,1,0,2,1111,57,85,1,High
15,0,0,3,3348,49,204,1,High
15,1,1,4,3714,19,82,0,High
23,0,1,5,3270,38,293,0,High
15,1,0,3,1369,7,87,1,High
21,1,1,3,570,43,262,1,High
16,0,0,5,407,38,83,0,Medium
10,0,1,1,844,54,61,0,Medium
12,1,0,7,2482,16,69,0,Medium
19,0,1,2,2603,53,196,1,High
18,1,1,8,3883,30,170,0,High
1,0,0,3,868,27,155,0,Low
15,0,1,7,4946,59,197,1,High
22,1,1,0,500,44,71,1,Medium
0,1,0,1,1544,0,251,0,Medium
13,0,1,2,2552,51,165,1,High
10,1,1,1,945,48,256,1,High
9,0,1,0,311,28,264,1,Medium
12,1,0,7,4660,43,132,0,High
2,1,1,0,2126,14,213,1,High
1,1,1,5,304,14,199,1,High
21,0,0,5,646,6,71,0,Low
20,0,1,2,3211,42,283,1,High
8,1,0,6,2893,4,126,0,Medium
9,0,0,3,3781,36,20,0,Medium
1,1,1,1,1579,41,132,0,High
0,0,1,8,3667,22,265,0,High
21,0,0,5,3883,20,39,1,Medium
19,1,0,3,88,23,96,1,Medium
15,1,0,8,1277,54,293,0,High
0,0,1,2,3670,46,200,1,High
17,0,1,0,989,37,208,1,Medium
12,0,0,5,2602,55,203,1,High
3,1,0,1,2492,40,166,0,High
18,1,1,8,974,25,205,0,Medium
7,0,0,1,1147,32,259,1,Medium
21,1,1,5,375,33,112,0,High
3,1,0,0,47,48,31,0,Medium
4,0,0,2,3897,25,162,0,Medium
4,1,0,4,776,51,11,0,Medium
8,0,1,3,4659,5,238,1,High
16,0,1,5,2536,45,293,0,High
11,0,0,0,643,54,93,0,Low
23,0,1,4,2177,56,69,1,High
9,1,1,1,2503,34,156,1,High
11,0,1,0,1365,57,243,0,High
22,1,0,8,3520,56,227,1,High
2,0,1,5,4155,2,58,0,High
20,0,0,3,2098,8,288,1,Medium
6,1,1,5,2336,9,196,0,High
6,1,1,8,1551,12,132,0,High
5,1,0,1,2903,15,263,1,Medium
21,1,1,4,4814,8,40,1,High
22,1,0,0,4312,41,192,1,High
9,0,0,3,3435,25,61,1,Medium
17,1,1,5,2706,51,17,1,High
0,1,1,5,3506,7,216,0,High
9,0,0,5,4181,53,117,0,Medium
15,1,0,7,1790,22,187,1,High
12,0,0,2,2881,49,69,0,Medium
10,1,0,6,2961,14,266,0,High
1,1,1,6,758,45,205,0,High
16,1,1,2,2482,42,201,0,High
2,1,1,3,2681,26,166,1,High
1,1,0,1,1104,45,25,0,High
20,1,1,2,3537,9,64,1,High
0,1,1,5,777,12,215,0,High
9,1,1,4,10,4,59,0,Medium
3,0,0,2,144,35,113,0,Low
4,0,1,6,2495,25,215,0,High
7,1,1,2,3607,8,69,0,Medium
18,0,1,0,3985,26,93,0,Medium
21,0,0,3,2645,12,298,0,Medium
2,0,1,4,3379,13,61,1,High
0,0,1,1,4941,4,250,1,High
5,0,1,7,4694,34,293,1,High
14,1,1,3,1010,6,298,1,High
10,1,1,6,1917,23,54,1,High
5,1,0,0,1927,44,20,1,High
17,0,0,0,1867,26,273,1,Medium
15,1,1,0,3455,22,24,1,High
13,1,1,1,44,35,175,0,Medium
8,1,0,8,1264,17,261,1,High
2,1,0,2,402,43,7,1,Medium
13,0,1,0,4148,12,77,1,Medium
19,1,0,4,613,0,87,0,Medium
13,1,1,8,486,11,107,1,Medium
21,0,0,7,3679,16,30,1,Medium
0,0,0,7,1034,54,178,0,High
13,0,1,6,2787,10,61,1,High
19,1,0,4,417,18,158,0,Medium
3,0,1,3,296,54,149,1,High
20,0,1,1,3701,33,195,1,High
17,1,1,8,4789,12,193,1,High
23,0,0,8,2737,21,169,0,Medium
11,0,1,7,2152,10,162,0,Medium
7,1,0,6,3029,14,96,0,Medium
7,1,0,5,4236,10,264,1,High
23,0,0,3,1943,28,25,0,Medium
10,1,0,1,4625,23,291,0,Medium
