login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
20,0,0,0,501,53,187,0,Low
13,1,1,8,1102,37,143,0,High
9,0,1,3,4703,16,126,1,High
18,0,0,2,1119,38,131,0,Medium
19,1,0,3,3134,17,41,1,High
1,1,1,5,1252,55,198,1,High
21,0,1,4,3340,11,223,0,High
1,1,0,8,2887,46,90,0,High
19,1,1,1,2766,24,241,0,High
6,0,0,1,144,51,254,1,Medium
7,0,0,8,795,37,271,0,Medium
4,1,1,7,2586,54,279,0,High
18,0,0,8,4335,29,104,0,Medium
8,0,0,4,1142,58,118,1,High
12,0,0,2,1082,55,134,1,Medium
8,1,0,1,1750,39,91,1,High
5,1,1,4,2699,13,184,1,High
21,0,0,6,954,23,8,1,Low
5,0,1,0,4991,32,124,0,Medium
5,0,1,1,4570,26,102,0,Medium
18,0,1,4,2427,50,184,0,High
14,1,1,6,2524,52,179,0,High
0,1,1,3,1777,44,34,0,High
6,1,1,6,2784,14,198,0,High
18,0,0,6,2365,45,200,1,High
13,0,0,4,4475,8,13,1,Medium
15,0,1,8,4062,41,95,1,High
4,0,1,4,826,1,140,1,Medium
4,1,0,4,3788,7,38,1,High
1,0,0,1,43,11,218,0,Low
19,0,1,5,4365,5,254,1,High
1,0,0,6,1866,46,58,1,High
23,1,1,6,3678,24,120,1,High
15,0,1,6,3931,16,228,0,High
5,1,1,2,555,3,16,1,Medium
17,1,0,2,4374,40,226,1,High
21,0,1,3,2784,33,256,0,High
18,0,1,4,4022,17,135,0,Medium
4,0,1,4,2289,38,53,1,High
23,1,1,0,2643,37,205,0,High
15,0,1,8,535,2,159,1,Medium
5,1,1,8,1567,33,56,1,High
20,0,0,1,3850,44,250,0,Medium
22,0,1,6,3277,48,231,0,High
17,1,1,2,3911,29,113,0,Medium
5,1,0,0,664,26,95,0,Low
20,1,0,6,159,47,21,0,Medium
4,0,0,8,4451,3,83,1,Medium
13,1,1,6,532,42,37,0,High
20,1,1,0,3381,20,280,1,High
13,1,0,6,2967,40,99,0,High
19,1,0,5,4232,19,277,0,High
4,1,1,2,2091,17,46,0,High
22,0,0,8,410,43,80,0,Medium
21,1,0,2,4643,43,180,1,High
23,1,0,6,537,55,190,1,High
8,1,0,7,4668,59,279,1,High
0,0,0,1,1679,37,182,1,High
2,0,0,0,801,35,268,1,Medium
5,0,1,2,2438,20,127,1,Medium
17,0,1,0,760,37,36,1,Medium
5,1,1,8,4450,35,221,0,High
3,0,1,4,4842,41,8,0,High
14,0,1,4,1946,24,289,0,High
22,0,0,5,744,59,102,1,Medium
12,1,1,7,1573,60,35,0,High
18,0,0,7,4769,53,45,0,Medium
2,1,0,5,1703,10,231,1,High
12,1,1,4,4370,1,285,0,High
7,1,1,0,1902,40,96,1,High
16,1,1,6,2879,34,100,1,High
15,0,1,6,2089,2,148,0,Medium
11,0,0,0,589,23,57,0,Low
1,1,0,5,4649,42,225,0,High
22,1,0,7,1947,12,185,1,High
21,1,0,5,3648,57,14,0,High
18,0,0,4,1331,32,191,1,High
20,1,1,2,4336,36,101,0,High
18,1,0,0,1560,44,93,0,Medium
11,0,0,3,1861,23,224,0,Medium
22,0,1,0,569,40,174,1,Medium
21,0,0,4,4254,17,236,1,Medium
22,0,0,8,2501,11,184,0,Medium
5,1,0,7,2394,42,260,0,High
23,1,0,6,2773,50,169,1,High
0,0,0,0,1606,51,124,1,Medium
13,1,0,1,162,15,44,1,Low
20,1,1,4,698,16,201,1,High
23,0,1,5,123,10,61,0,Medium
3,1,1,1,4201,34,82,1,High
13,1,0,2,1764,36,23,1,High
4,1,1,0,3694,38,241,1,High
20,0,0,6,3519,49,33,0,Medium
21,0,0,4,1959,49,31,0,Medium
9,1,0,7,1197,18,115,0,Medium
20,1,1,3,4403,48,151,0,High
18,1,1,4,3184,60,187,0,High
4,0,1,5,3968,43,68,1,High
20,1,1,5,3506,34,131,1,High
15,1,1,8,3561,33,64,1,High
5,1,1,6,4345,31,60,1,High
4,0,0,6,1132,59,103,0,High
1,0,1,1,4465,26,59,0,Medium
3,0,1,8,3925,16,193,1,High
20,1,0,6,264,54,281,0,Medium
14,1,1,8,4970,54,109,0,High
16,1,0,3,4557,19,40,0,Medium
19,1,0,0,1005,33,14,0,Medium
16,0,1,6,3084,22,140,1,High
9,0,1,5,3267,59,217,1,High
10,1,0,0,807,42,14,1,Medium
5,0,1,2,4962,12,51,1,Medium
13,1,0,2,3823,9,30,1,Medium
14,0,0,1,3769,20,162,1,Medium
15,1,0,0,3516,51,298,0,High
22,0,0,8,4439,57,102,1,High
4,0,1,2,1239,17,94,1,Medium
2,1,1,0,1054,60,275,0,High
6,0,1,8,1258,42,298,0,High
21,1,1,4,2382,27,211,1,High
19,1,0,3,4111,25,208,1,High
5,1,1,6,88,9,262,1,High
16,0,1,4,2910,17,140,0,Medium
1,1,1,1,822,47,45,1,High
13,1,1,4,1304,35,234,1,High
22,0,1,7,667,6,110,1,Medium
18,1,1,3,914,34,122,1,High
11,0,1,6,473,60,164,1,Medium
23,0,0,0,2789,21,293,1,Medium
17,0,0,3,4754,45,95,1,High
4,0,0,7,3333,35,18,0,High
4,1,1,4,844,9,268,1,High
9,1,0,5,3047,52,199,0,High
8,1,1,3,131,6,273,0,Medium
12,0,1,1,985,51,140,1,Medium
7,0,1,3,1748,32,45,1,High
13,0,1,1,2548,15,30,0,Medium
0,1,0,3,2957,39,253,0,High
0,0,0,8,2322,28,104,1,Medium
5,1,0,1,1868,38,39,0,Medium
17,1,0,1,2378,27,298,1,Medium
16,0,0,0,2386,44,297,0,Medium
21,1,0,1,1485,29,46,0,Medium
17,1,0,4,2857,23,199,1,High
11,1,1,4,2981,39,281,1,High
0,1,0,7,3183,10,68,0,High
12,1,0,3,2363,18,298,0,High
20,0,0,2,639,21,292,0,Low
1,0,1,0,4859,34,255,0,High
9,1,0,5,4556,39,29,1,High
11,1,0,0,2410,22,76,0,Medium
13,0,0,6,4186,27,20,0,Medium
0,1,0,0,4724,44,12,1,High
0,1,1,1,895,51,160,1,High
4,0,1,1,3598,18,41,0,Medium
4,1,1,6,4168,43,214,0,High
2,0,1,7,3513,31,112,1,High
1,1,1,8,4732,17,88,0,High
6,0,1,6,797,2,289,0,Medium
22,0,1,8,1671,20,179,1,High
6,1,1,1,615,13,28,0,Medium
2,0,0,6,1810,27,90,1,Medium
14,0,0,3,1004,54,139,1,High
17,1,0,2,1841,19,31,1,Medium
6,1,0,6,3912,48,275,0,High
15,1,0,4,2119,1,137,0,Medium
0,0,1,7,1542,46,95,1,High
14,0,0,1,2718,54,259,1,Medium
17,1,1,4,830,54,299,0,High
12,0,1,6,1373,14,69,1,High
3,0,0,6,2906,60,214,1,High
12,1,0,4,2173,45,46,0,High
7,1,1,6,4493,35,112,0,High
20,0,1,8,4554,24,37,1,High
9,0,0,5,1741,53,104,0,Medium
21,0,1,3,3564,0,164,0,Medium
9,1,1,2,4724,51,77,0,High
9,1,0,4,4846,47,160,1,High
23,0,1,3,46,39,217,1,High
7,1,0,7,1958,9,95,0,Medium
21,0,0,8,3260,18,138,1,Medium
12,0,1,7,3899,56,130,1,High
23,1,0,3,1714,51,58,0,High
11,1,1,5,2936,46,296,0,High
8,1,0,6,4397,50,108,0,High
19,1,0,2,2765,28,195,0,Medium
7,1,0,5,3987,30,284,1,High
2,0,0,5,997,3,209,0,Medium
0,1,0,1,4494,13,120,0,Medium
5,0,1,5,3149,39,38,1,High
15,0,1,1,1416,19,238,0,Medium
21,1,0,7,874,28,135,1,Medium
0,0,1,4,414,32,59,1,High
14,1,1,4,1111,50,228,1,High
16,0,0,5,1455,27,177,0,Medium
5,0,1,6,1479,49,92,0,High
18,0,0,4,4691,23,221,0,Medium
7,0,1,2,1307,49,102,0,Medium
12,1,0,2,3581,16,194,0,Medium
16,1,0,1,1734,54,243,0,High
22,1,0,5,1963,52,35,0,High
17,1,1,1,3126,6,185,0,High
8,0,0,8,4721,17,225,1,Medium
3,0,1,4,3274,2,266,0,High
4,1,1,5,1025,2,24,0,High
12,1,1,2,3519,4,60,0,Medium
6,1,1,5,4815,24,100,0,High
13,1,0,4,4281,20,293,1,High
5,1,1,0,2224,43,144,1,High
8,1,1,0,1309,29,295,0,High
9,1,1,4,4702,6,254,1,High
3,0,1,3,344,53,232,0,High
0,0,0,1,4056,7,242,1,Medium
21,0,1,4,1443,15,175,0,Medium
23,1,1,0,858,7,282,0,Medium
1,0,0,4,4231,54,191,1,High
13,1,0,0,3385,29,277,0,Medium
18,0,0,8,3089,3,164,1,Medium
6,1,1,3,4923,23,25,1,High
15,1,0,1,2063,38,25,0,Medium
21,0,1,8,51,4,28,1,Medium
8,1,0,0,2714,26,206,0,Medium
15,0,0,1,286,7,272,1,Low
10,0,1,3,1191,4,107,1,High
11,1,0,2,3504,10,50,1,Medium
6,1,0,1,2382,50,95,0,Medium
7,0,1,6,3672,56,141,1,High
1,1,0,1,2947,24,266,1,High
17,1,0,2,866,9,282,1,Medium
19,1,1,8,2050,53,175,1,High
20,0,1,1,2928,1,19,1,Medium
4,0,0,2,214,15,193,0,Low
4,1,0,8,4354,32,192,0,High
19,1,0,1,417,27,200,1,Medium
9,1,1,0,3922,8,42,1,High
21,0,0,4,2310,55,171,1,High
5,1,0,0,655,39,95,1,Medium
9,1,1,2,4113,16,43,1,High
15,0,0,8,2122,1,79,0,Medium
19,0,0,0,1675,37,15,0,Medium
15,0,0,1,4526,6,199,1,Medium
2,1,0,8,1801,3,183,1,High
17,1,1,5,3660,7,47,0,High
23,1,0,6,1762,2,93,1,High
11,0,0,3,3711,54,59,1,High
16,0,0,7,2493,33,129,0,Medium
9,1,1,4,3020,23,293,1,High
18,1,1,6,233,49,264,0,High
11,0,1,4,1500,52,96,0,High
14,1,1,7,2264,1,284,0,High
9,1,1,7,1195,41,39,1,High
0,0,0,2,3466,35,113,1,Medium
13,1,1,8,4963,53,77,1,High
5,0,1,8,4985,39,249,1,High
5,0,0,4,564,41,139,0,Medium
23,1,0,1,2773,12,233,1,Medium
19,1,1,4,2735,27,157,0,High
2,0,1,8,4564,51,230,1,High
22,0,1,0,4681,27,104,1,Medium
14,0,0,1,2687,40,16,1,Medium
7,0,1,2,4963,27,7,1,Medium
5,0,1,0,675,24,254,1,Medium
10,1,1,4,4928,46,86,0,High
23,0,1,2,3202,17,282,1,Medium
18,1,1,0,1619,10,54,1,High
1,1,0,3,4088,0,114,0,High
11,0,0,5,1456,60,40,0,Medium
9,0,0,6,1462,40,206,1,High
5,0,0,4,3978,11,39,1,Medium
15,1,0,1,2756,2,289,1,Medium
2,1,1,8,4139,14,54,1,High
18,1,1,4,2123,22,25,0,High
18,0,0,3,2817,14,94,0,Medium
22,1,1,5,127,19,30,0,Medium
7,0,0,2,524,1,229,0,Low
10,0,1,3,3136,55,245,1,High
7,1,0,4,47,46,110,1,Medium
18,1,0,2,3344,56,101,1,High
5,1,1,2,2183,17,286,1,High
12,0,1,6,421,4,141,0,Medium
10,0,0,8,1094,29,7,0,Medium
23,1,1,3,4635,30,105,1,High
11,0,1,8,2846,19,262,1,High
7,1,0,3,111,28,227,0,Medium
4,1,0,2,990,42,240,0,Medium
21,0,1,1,3436,8,118,0,Medium
12,0,0,5,30,32,99,1,Medium
23,1,0,4,4406,46,294,1,High
22,1,1,3,1515,29,41,1,High
10,1,1,5,4423,9,74,1,High
10,0,1,0,3844,25,29,1,Medium
21,0,1,7,805,26,128,0,Medium
13,0,0,2,2642,40,197,0,Medium
10,1,0,6,1432,37,85,1,High
11,0,1,1,1823,29,13,0,Medium
17,1,1,5,3904,46,101,0,High
17,0,0,7,1168,3,229,0,Medium
12,1,0,1,3676,33,116,1,High
21,1,0,8,2790,11,188,1,High
1,0,0,1,2808,23,46,1,Medium
15,0,0,5,4429,52,167,0,Medium
22,1,0,1,3985,58,219,0,High
17,1,0,7,3040,9,34,0,Medium
1,1,1,0,3209,45,298,1,High
0,0,0,7,4171,51,204,1,High
18,0,0,6,4630,38,64,1,High
20,1,1,0,1758,17,98,1,High
10,0,1,8,4889,54,218,1,High
14,1,0,2,4601,42,66,1,High
4,1,1,8,1773,32,224,1,High
14,0,0,3,3924,37,42,0,Medium
23,0,0,1,882,58,25,0,Low
14,1,1,3,771,4,48,1,Medium
17,1,0,3,4809,2,109,0,Medium
9,1,1,4,4220,53,298,0,High
11,1,0,3,2667,21,5,1,High
20,1,1,6,2911,23,180,1,High
0,1,1,8,2638,60,56,0,High
13,0,1,7,4871,2,145,0,Medium
9,1,0,7,1920,49,59,0,High
14,0,0,8,1126,6,225,0,Medium
3,0,0,7,2225,39,76,0,High
11,1,0,6,4946,20,142,0,Medium
13,1,1,3,2063,45,7,0,High
13,0,1,5,765,5,285,0,Medium
13,1,0,7,4441,31,97,1,High
6,1,1,3,3962,10,42,1,High
2,1,0,0,3271,49,294,1,High
4,1,1,6,3921,59,115,0,High
18,0,0,4,171,60,80,1,Medium
3,1,0,8,833,4,236,1,Medium
12,1,1,1,262,0,11,0,Medium
17,0,1,0,1382,15,41,0,Medium
12,0,1,2,2915,19,283,1,Medium
18,1,0,0,622,8,260,0,Low
20,0,0,0,2788,1,131,0,Low
19,0,1,0,4733,8,208,1,Medium
16,1,0,5,3167,47,8,1,High
15,0,0,4,3251,42,85,1,High
9,1,0,8,4071,6,169,0,Medium
0,0,1,8,3554,9,230,0,High
13,0,0,5,3667,49,35,0,Medium
22,1,0,5,4968,12,275,0,High
16,0,0,6,876,49,268,0,Medium
9,0,1,4,549,8,204,1,Medium
21,0,0,6,473,26,190,1,Medium
23,1,1,8,4621,37,249,0,High
11,1,1,6,3462,0,214,1,High
16,1,1,5,4651,26,65,1,High
12,1,1,1,4144,45,143,0,High
14,0,0,8,1073,7,260,0,Medium
15,1,0,0,1101,26,11,0,Medium
6,1,1,6,3373,47,137,0,High
14,0,0,0,1485,49,139,1,Medium
5,1,1,6,4457,13,92,1,High
9,0,0,2,4177,18,168,0,Low
23,1,0,2,775,24,101,0,Low
2,0,1,5,1149,30,18,0,High
22,0,1,0,1565,29,221,0,Medium
3,0,1,7,1649,36,67,1,High
17,1,1,2,2516,15,228,0,High
22,0,1,5,3384,44,236,0,High
17,0,0,0,2985,8,192,1,Medium
18,1,0,4,3460,15,276,0,High
8,0,1,2,4293,19,140,1,Medium
18,0,0,7,1733,23,19,0,Medium
3,0,0,6,1419,41,238,1,High
6,1,0,7,1095,50,280,1,High
23,0,1,5,3188,49,224,0,High
14,0,0,5,2640,35,185,0,High
0,1,0,4,4640,20,12,0,High
9,0,1,4,1166,60,136,1,High
6,1,0,3,3416,13,74,1,High
9,0,0,6,4074,56,231,0,High
8,0,1,8,1963,0,191,0,High
10,0,1,2,436,18,265,0,Low
9,1,0,6,2431,46,40,1,High
5,1,1,6,4903,32,258,0,High
21,1,0,7,907,42,55,1,Medium
16,0,0,8,4240,1,236,1,Medium
10,0,1,7,2665,54,167,0,High
18,1,0,3,1609,44,272,1,High
9,0,1,0,4572,17,119,0,Medium
14,0,1,0,1580,14,176,0,Medium
19,0,1,8,2429,41,267,1,High
6,0,1,4,740,49,252,1,High
10,0,0,2,2889,17,171,1,Medium
13,1,1,2,2621,39,36,1,High
16,1,0,1,4193,53,278,1,High
10,1,1,7,1781,26,81,1,High
15,0,1,7,819,29,265,1,Medium
3,1,0,5,1018,32,26,1,High
21,0,0,8,266,1,8,0,Low
7,0,1,4,2253,17,27,0,Medium
20,0,0,2,3349,0,271,0,Medium
18,0,1,4,3425,51,233,0,High
12,0,0,5,3001,23,33,1,Medium
12,0,0,3,4923,57,169,0,Medium
4,1,0,8,1410,39,251,1,High
21,1,1,8,4656,22,84,0,High
20,1,0,6,987,59,153,0,Medium
10,0,1,2,3272,25,278,1,Medium
17,1,1,2,1540,6,26,1,High
20,1,1,4,1430,15,166,1,High
22,1,0,3,3866,47,138,1,High
1,0,1,8,1678,8,50,1,High
21,1,0,8,4502,59,135,1,High
21,1,1,2,3873,39,291,1,High
1,0,1,7,3634,48,228,1,High
7,1,1,3,1327,38,270,1,High
4,0,0,7,3896,44,35,0,High
13,0,0,5,1899,3,292,0,Medium
17,0,0,0,4582,45,23,0,Medium
6,0,0,3,866,37,63,1,Medium
7,1,1,3,3476,40,86,0,High
13,0,0,2,1339,22,85,0,Low
13,0,1,7,1668,48,100,0,High
3,0,1,4,615,19,280,1,Medium
10,0,1,5,407,50,108,1,Medium
12,0,0,1,2253,22,10,1,Medium
20,0,1,0,4621,20,211,0,Medium
8,0,1,5,107,36,190,1,High
9,0,1,8,4077,30,283,0,High
2,0,0,7,3682,10,174,0,Medium
9,0,0,4,3828,13,286,1,Medium
15,1,1,4,957,38,193,1,High
11,0,1,3,1716,57,159,1,High
7,0,0,0,1021,8,143,0,Low
9,0,1,3,20,21,300,0,Medium
19,1,0,1,4809,16,243,1,Medium
1,0,1,4,1599,10,59,0,High
8,1,1,8,3794,57,74,0,High
2,1,0,0,4994,43,190,1,High
23,0,0,1,1191,51,268,0,Medium
21,1,1,0,2254,50,213,1,High
23,0,0,8,2053,28,209,0,Medium
12,0,1,6,3690,26,237,1,High
14,0,0,3,4352,17,258,0,Medium
4,1,0,1,3658,20,177,0,Medium
10,1,0,1,3836,22,197,0,Medium
9,0,1,0,1417,41,143,0,Medium
10,0,0,5,3451,5,75,0,Medium
7,0,1,8,510,12,252,0,Medium
14,1,0,1,216,12,185,1,Medium
15,0,0,3,4494,11,296,0,Medium
12,0,0,1,4793,10,36,0,Low
4,1,1,7,4559,26,46,0,High
1,1,0,7,2444,44,182,1,High
19,1,0,3,314,33,73,0,Medium
12,1,1,2,2721,58,171,1,High
10,1,0,0,1435,59,229,1,High
18,0,1,6,3297,9,151,1,High
2,0,0,1,4547,8,248,1,Medium
7,0,0,8,4158,18,205,1,Medium
11,1,1,4,461,38,102,1,High
5,0,1,3,4494,32,149,1,High
15,0,0,6,611,3,68,0,Low
1,1,1,0,1799,39,100,0,High
2,1,1,5,4586,42,207,1,High
4,1,1,3,1353,39,34,0,High
20,1,0,4,2691,5,177,0,Medium
1,0,0,1,3066,20,123,1,Medium
20,1,0,5,4699,45,58,0,High
19,1,0,6,4349,21,190,0,High
1,0,0,8,4753,44,156,0,High
18,0,1,2,3627,11,143,1,Medium
18,1,1,5,4435,23,164,1,High
2,0,0,1,717,36,224,0,Medium
9,1,0,3,4955,8,230,1,High
22,1,0,2,3478,39,56,0,Medium
14,0,1,3,1497,43,211,1,High
14,1,0,1,2828,38,32,1,High
1,1,1,4,421,17,123,0,Medium
0,1,0,5,2989,31,253,1,High
10,1,1,2,503,59,211,1,High
21,1,1,3,1334,33,48,1,High
16,0,0,8,2042,31,287,0,High
17,1,0,2,3072,21,131,0,Medium
20,1,1,0,2041,52,7,1,High
1,0,1,6,4160,51,60,1,High
0,1,0,8,2679,28,47,0,High
23,0,1,0,3807,12,222,1,Medium
10,1,1,6,1743,32,50,0,High
5,1,0,5,1003,13,25,1,High
18,1,0,4,3430,41,250,0,High
5,0,0,3,3605,21,90,1,Medium
1,0,1,8,4716,59,219,1,High
2,1,0,1,4660,50,174,0,High
14,0,0,3,2111,20,97,0,Medium
11,0,0,4,87,26,94,0,Low
12,0,1,3,3725,11,65,0,Medium
20,0,1,8,1972,47,63,1,High
17,1,1,1,1817,19,16,1,High
5,0,1,8,4350,56,208,1,High
22,0,0,8,3902,38,232,1,High
10,1,0,0,291,59,141,1,Medium
1,1,0,5,2777,40,23,1,High
11,1,0,5,3708,1,138,0,Medium
18,1,0,2,2615,40,27,0,Medium
21,1,0,4,413,18,211,1,Medium
1,0,0,3,4096,33,10,1,High
15,1,0,8,1738,41,159,0,High
11,0,1,1,3979,50,57,1,High
5,1,0,2,1897,21,229,0,Medium
16,1,1,5,3095,49,193,0,High
3,0,0,2,856,58,165,0,Low
12,1,1,4,777,38,13,0,High
19,0,0,1,1326,38,53,0,Medium
23,0,1,6,4554,58,67,0,High
20,1,0,8,1711,24,14,1,High
15,1,0,1,3830,46,75,1,High
1,0,1,1,4015,3,8,1,Medium
15,0,0,1,3878,5,178,0,Low
8,1,1,4,3641,38,28,1,High
11,0,0,2,3891,50,147,1,Medium
17,0,1,2,1408,26,233,1,Medium
18,1,1,5,3378,50,159,0,High
16,1,1,6,4609,53,173,0,High
6,0,0,3,2985,4,183,1,Medium
23,1,0,5,2119,12,12,1,High
16,0,1,0,3856,40,289,1,High
3,0,0,3,82,51,183,0,Medium
23,0,0,0,4633,30,230,1,Medium
5,1,0,3,3334,52,161,1,High
4,0,0,7,173,33,102,0,Medium
10,1,0,5,1733,16,84,1,High
11,1,1,5,1150,37,16,1,High
2,1,1,8,999,59,276,1,High
7,0,1,4,2504,33,288,1,High
15,0,1,6,2546,0,204,0,High
3,1,1,8,3704,40,61,1,High
5,0,1,7,796,5,247,0,Medium
14,0,1,1,2928,55,26,0,Medium
23,1,0,0,1624,48,182,1,High
3,0,0,3,4432,49,56,1,High
13,0,1,1,3478,7,298,0,Medium
17,0,1,2,145,36,282,0,Medium
21,1,1,4,4648,0,179,1,High
4,0,1,7,2127,4,252,1,High
10,0,1,1,1613,52,43,0,Medium
20,0,1,1,5,50,21,1,Medium
5,0,0,1,2562,35,35,0,Medium
19,1,0,5,4515,0,249,1,High
20,1,1,6,3659,48,151,1,High
1,1,1,5,3823,0,134,1,High
0,1,0,4,470,38,48,1,High
6,1,0,4,2390,57,131,1,High
15,1,1,8,3089,3,162,0,High
13,0,0,6,540,35,72,0,Medium
17,1,0,7,3816,2,26,0,Medium
15,1,0,4,3042,3,241,1,High
16,0,0,2,4169,19,230,0,Medium
20,0,1,4,3218,31,181,0,High
14,1,1,1,4828,60,188,0,High
15,0,0,5,3407,9,63,0,Medium
13,0,1,6,1070,50,117,0,High
3,0,0,2,2924,14,14,0,Medium
10,0,1,2,895,29,11,1,Low
15,0,0,6,1425,32,79,1,High
9,0,0,0,4381,52,56,1,Medium
16,1,0,6,306,50,78,0,Medium
5,0,1,6,2094,50,78,0,High
3,0,0,4,2508,45,285,0,High
11,0,0,8,1156,23,172,1,Medium
1,1,1,4,4944,51,102,1,High
0,1,1,4,4006,20,57,0,High
0,1,0,3,3244,47,176,0,High
4,0,1,7,2174,37,178,0,High
18,1,0,2,4861,38,56,1,High
9,0,0,1,15,59,272,0,Low
4,0,1,5,3691,6,85,1,High
11,1,0,0,268,43,211,0,Medium
10,0,0,6,2832,35,220,1,High
8,0,0,6,3763,7,41,0,Medium
12,1,1,6,3599,32,86,1,High
7,1,0,3,3381,4,67,0,Medium
0,1,1,8,3887,56,167,1,High
20,1,0,5,2857,54,256,1,High
7,0,0,8,2904,49,281,1,High
21,0,0,2,514,46,283,1,Medium
5,1,0,1,844,2,146,1,Low
4,0,1,7,1796,22,22,0,High
10,0,0,6,4394,11,84,0,Medium
1,0,1,4,2582,0,59,1,High
18,0,0,1,4508,5,42,0,Low
20,1,0,1,1768,24,116,0,Medium
11,1,1,5,759,60,69,1,High
16,1,1,3,3380,34,157,1,High
5,0,0,2,4102,31,212,1,Medium
20,1,1,7,1774,31,169,0,High
2,0,0,4,4560,31,100,0,High
12,0,0,4,1924,4,240,0,Medium
17,1,1,6,3471,8,132,0,High
18,1,1,2,4360,55,108,0,High
12,1,1,8,664,15,229,0,Medium
10,0,0,6,2728,5,58,1,Medium
19,1,0,0,3467,35,41,1,High
13,1,0,1,194,7,178,1,Low
3,1,0,4,1723,5,10,1,High
9,0,1,6,878,45,239,0,Medium
5,1,1,1,699,22,48,0,Medium
20,0,0,4,2536,20,35,0,Medium
18,0,0,8,4914,40,80,0,Medium
22,1,0,4,4568,51,154,0,High
23,0,1,3,701,53,119,0,Medium
22,1,1,5,157,11,171,1,Medium
8,1,1,2,511,19,177,1,Medium
11,1,1,6,2904,41,137,1,High
18,0,1,2,1887,49,86,1,High
19,1,0,8,2839,5,248,1,High
5,0,1,5,3679,11,214,1,High
9,0,0,5,3889,57,30,0,Medium
21,0,0,4,2851,18,177,0,Medium
2,1,0,7,2552,56,33,1,High
7,1,1,6,1088,18,162,0,High
10,1,0,0,3837,5,28,0,Medium
21,1,1,8,4372,50,36,0,High
5,1,0,3,3006,57,263,0,High
6,0,0,1,2383,57,82,1,Medium
4,0,1,1,1758,32,12,1,High
7,1,0,0,4591,19,120,1,Medium
9,1,0,0,3669,22,280,1,Medium
8,0,0,6,2340,1,195,0,Medium
17,1,0,2,1748,30,6,0,Medium
6,0,1,1,4269,19,54,1,Medium
15,1,1,3,3274,34,105,1,High
5,1,0,3,3276,16,28,0,Medium
13,0,1,4,3532,12,293,0,High
22,1,1,2,580,35,192,1,High
9,1,0,2,1824,51,19,1,High
16,0,0,2,3231,2,97,0,Low
0,1,1,1,1610,57,78,1,High
3,0,0,2,3120,39,121,1,Medium
19,1,0,3,4215,2,267,0,High
2,0,1,1,3918,14,197,0,Medium
5,1,1,7,4056,1,129,1,High
8,1,0,4,177,0,263,1,Medium
16,1,0,8,490,11,78,0,Medium
13,1,0,5,3371,8,83,0,Medium
17,1,0,2,3339,31,137,1,High
2,1,1,0,4627,31,104,1,High
11,1,0,7,3559,44,209,0,High
22,1,0,3,4032,60,183,0,High
10,1,0,4,1290,17,144,1,High
8,1,1,7,3857,38,169,0,High
11,1,1,5,4412,29,298,0,High
22,0,1,7,3429,11,202,1,High
14,1,0,4,4805,26,200,1,High
13,1,0,8,2995,59,244,0,High
10,1,0,3,410,33,267,0,Medium
21,0,1,6,4019,37,285,1,High
3,1,1,4,2794,23,121,0,High
23,0,0,3,3556,29,137,1,Medium
20,1,1,3,2683,57,295,1,High
9,1,1,3,2661,23,160,1,High
6,1,1,2,507,21,218,0,Medium
1,0,1,5,328,26,93,1,Medium
22,1,1,0,4462,32,268,0,High
9,1,1,1,4587,9,76,0,Medium
14,0,0,4,1163,37,155,0,Medium
21,0,1,1,1794,22,274,1,Medium
10,0,1,1,2907,4,235,0,Medium
18,1,1,7,4629,20,20,0,High
10,0,0,0,2765,7,46,1,Medium
0,0,1,3,2481,25,136,0,High
3,1,0,5,2472,11,134,1,High
14,1,0,5,3613,57,16,1,High
21,1,1,0,8,53,46,1,Medium
0,1,1,6,4174,28,43,0,High
16,1,0,8,2273,49,66,0,High
19,1,1,4,4372,29,278,0,High
8,0,1,6,4662,46,165,0,High
9,0,0,3,1517,52,75,0,Medium
19,0,0,0,2966,15,292,1,Medium
10,0,1,2,127,50,133,1,Medium
4,1,1,4,1447,23,89,1,High
13,0,1,4,257,38,240,0,Medium
13,1,1,0,2501,10,134,1,High
23,1,1,2,512,31,300,1,High
9,0,0,4,4285,60,26,0,Medium
17,1,0,7,4237,28,131,0,Medium
3,1,0,7,15,27,285,0,Medium
22,1,1,2,4957,29,180,0,Medium
18,1,0,1,2882,48,237,0,High
7,1,0,5,3075,12,300,0,High
4,0,0,0,1786,29,57,1,Medium
17,1,0,8,564,37,91,0,Medium
17,0,0,0,4105,31,287,0,Medium
1,0,1,2,2145,34,11,0,High
23,1,1,3,1096,36,113,1,High
8,0,1,7,4914,5,28,0,Medium
17,1,1,5,3783,46,199,0,High
22,0,1,6,2780,58,60,0,High
13,0,0,4,2174,5,21,0,Medium
16,0,0,6,840,2,265,1,Medium
17,0,1,2,929,22,136,1,Low
9,0,0,3,1788,54,257,1,High
9,0,0,5,3163,12,183,1,Medium
13,1,1,0,3056,49,144,0,High
3,1,1,1,2153,28,92,1,High
9,1,0,2,4519,49,190,1,High
19,0,1,0,4535,59,288,0,High
14,1,1,8,2039,28,73,1,High
6,1,0,7,2164,10,213,1,High
4,1,1,1,3942,9,132,1,High
19,1,1,0,1249,40,100,0,High
23,1,1,5,2806,32,130,1,High
8,0,0,2,4815,18,240,0,Medium
8,0,1,8,3456,3,236,1,High
8,0,0,2,388,26,14,1,Low
